File,Variable,Description
RDQ_C.htm,RDQ137,RDQ137 - Miss work or school due to wheezing
RDQ_C.htm,RDQ140,RDQ140 - Had dry cough at night in past year
SMQ_C.htm,SEQN,SEQN - Respondent sequence number
SMQ_C.htm,SMQ020,SMQ020 - Smoked at least 100 cigarettes in life
SMQ_C.htm,SMD030,SMD030 - Age started smoking cigarettes regularly
SMQ_C.htm,SMQ040,SMQ040 - Do you now smoke cigarettes
SMQ_C.htm,SMQ050Q,SMQ050Q - How long since quit smoking cigarettes
SMQ_C.htm,SMQ050U,SMQ050U - Unit of measure (day/week/month/year)
SMQ_C.htm,SMQ053,SMQ053 - CHECK ITEM
SMQ_C.htm,SMD055,SMD055 - Age last smoked cigarettes regularly
SMQ_C.htm,SMD057,SMD057 - # cigarettes smoked per day when quit
SMQ_C.htm,SMD070,SMD070 - # cigarettes smoked per day now
SMQ_C.htm,SMD075,SMD075 - How many years smoked this amount
SMQ_C.htm,SMQ077,SMQ077 - How soon after waking do you smoke
SMQ_C.htm,SMD641,SMD641 - # days smoked cigs during past 30 days
SMQ_C.htm,SMD650,SMD650 - Avg # cigarettes/day during past 30 days
SMQ_C.htm,SMD093,SMD093 - May I please see the pack of cigarettes
SMQ_C.htm,SMDUPCA,SMDUPCA - Cig 12-digit Universal Product Code-UPC
SMQ_C.htm,SMD100BR,SMD100BR - Cigarette Brand/sub-brand
SMQ_C.htm,SMD100FL,SMD100FL - Filter type
SMQ_C.htm,SMD100MN,SMD100MN - Menthol indicator
SMQ_C.htm,SMD100LN,SMD100LN - Length
SMQ_C.htm,SMD100TR,SMD100TR - FTC Tar Content
SMQ_C.htm,SMD100NI,SMD100NI - FTC Nicotine Content
SMQ_C.htm,SMD100CO,SMD100CO - FTC Carbon Monoxide Content
SMQ_C.htm,SMQ120,SMQ120 - Smoked a pipe at least 20 times in life
SMQ_C.htm,SMD130,SMD130 - Age started pipe smoking regularly
SMQ_C.htm,SMQ140,SMQ140 - Do you now smoke a pipe
SMQ_C.htm,SMQ143,SMQ143 - # pipefuls of tobacco smoked per day
SMQ_C.htm,SMQ145,SMQ145 - # years smoked this amount of pipes
SMQ_C.htm,SMQ150,SMQ150 - Smoked cigars at least 20 times in life
SMQ_C.htm,SMD160,SMD160 - Age started cigar smoking regularly
SMQ_C.htm,SMQ170,SMQ170 - Do you now smoke cigars
SMQ_C.htm,SMQ173,SMQ173 - # cigars smokes per day
SMQ_C.htm,SMQ175,SMQ175 - # years smoked this amount of cigars
SMQ_C.htm,SMQ180,SMQ180 - Used snuff at least 20 times in life
SMQ_C.htm,SMD190,SMD190 - Age started using snuff regularly
SMQ_C.htm,SMQ200,SMQ200 - Do you now use snuff
SMQ_C.htm,SMD203,SMD203 - # snuff pinches/dips/rubs per day
SMQ_C.htm,SMQ205,SMQ205 - # years used this amount of snuff
SMQ_C.htm,SMQ210,SMQ210 - Used chewing tobacco 20 times in life
SMQ_C.htm,SMD220,SMD220 - Age started chewing tobacco regularly
SMQ_C.htm,SMQ230,SMQ230 - Do you now use chewing tobacco
SMQ_C.htm,SMD233,SMD233 - # chewing plugs/wads/chaws per day
SMQ_C.htm,SMD235,SMD235 - # years used this chewing tobacco amount
WHQ_C.htm,SEQN,SEQN - Respondent sequence number
WHQ_C.htm,WHD010,WHD010 - Current self-reported height (inches)
WHQ_C.htm,WHD020,WHD020 - Current self-reported weight (pounds)
WHQ_C.htm,WHQ030,WHQ030 - How do you consider your weight
WHQ_C.htm,WHQ040,"WHQ040 - Like to weigh more, less or same"
WHQ_C.htm,WHD050,WHD050 - Self-reported weight-1 yr ago (pounds)
WHQ_C.htm,WHQ055,WHQ055 - Check Item
WHQ_C.htm,WHQ060,WHQ060 - Weight change intentional
WHQ_C.htm,WHQ070,WHQ070 - Tried to lose weight in past year
WHQ_C.htm,WHD080A,WHD080A - Ate less food
WHQ_C.htm,WHD080B,WHD080B - Switched to foods with lower calories
WHQ_C.htm,WHD080C,WHD080C - Ate less fat
WHQ_C.htm,WHD080D,WHD080D - Exercised
WHQ_C.htm,WHD080E,WHD080E - Skipped meals
WHQ_C.htm,WHD080F,WHD080F - Ate diet foods or products
WHQ_C.htm,WHD080G,WHD080G - Used a liquid diet formula
WHQ_C.htm,WHD080H,WHD080H - Joined a weight loss program
WHQ_C.htm,WHD080I,WHD080I - Took prescription diet pills
WHQ_C.htm,WHD080J,WHD080J - Took non-prescription diet pills
WHQ_C.htm,WHD080K,WHD080K - Took laxatives or vomited
WHQ_C.htm,WHD080L,WHD080L - Other
WHQ_C.htm,WHD080M,WHD080M - Drank a lot of water
WHQ_C.htm,WHD080N,WHD080N - Followed a special diet
WHQ_C.htm,WHQ090,WHQ090 - Tried not to gain weight in past year
WHQ_C.htm,WHD100a,WHD100a - Ate less food
WHQ_C.htm,WHD100b,WHD100b - Switched to foods with lower calories
WHQ_C.htm,WHD100c,WHD100c - Ate less fat
WHQ_C.htm,WHD100d,WHD100d - Exercised
WHQ_C.htm,WHD100e,WHD100e - Skipped meals
WHQ_C.htm,WHD100f,WHD100f - Ate diet foods or products
WHQ_C.htm,WHD100g,WHD100g - Used a liquid diet formula
WHQ_C.htm,WHD100h,WHD100h - Joined a weight loss program
WHQ_C.htm,WHD100i,WHD100i - Took prescription diet pills
WHQ_C.htm,WHD100j,WHD100j - Took non-prescription diet pills
WHQ_C.htm,WHD100k,WHD100k - Took laxatives or vomited
WHQ_C.htm,WHD100l,WHD100l - Other
WHQ_C.htm,WHD100M,WHD100M - Drank a lot of water
WHQ_C.htm,WHD100N,WHD100N - Followed a special diet
WHQ_C.htm,WHD110,WHD110 - Self-reported weight-10 yrs ago (pounds)
WHQ_C.htm,WHD120,WHD120 - Self-reported weight - age 25 (pounds)
WHQ_C.htm,WHD130,WHD130 - Self-reported height - age 25 (inches)
WHQ_C.htm,WHD140,WHD140 - Self-reported greatest weight(pounds)
WHQ_C.htm,WHQ150,WHQ150 - Age when heaviest weight
